Time,PPG (Pulse)
234.0839013333333,0.38739013671875
234.08890141666666,0.38531494140625
234.0939015,0.38226318359375
234.09890158333332,0.3779296875
234.10390166666664,0.3717041015625
234.10890174999997,0.3636474609375
234.1139018333333,0.354248046875
234.11890191666666,0.344482421875
234.123902,0.33526611328125
234.12890208333332,0.32659912109375
234.13390216666664,0.31805419921875
234.13890224999997,0.30926513671875
234.1439023333333,0.30023193359375
234.14890241666666,0.2913818359375
234.1539025,0.2828369140625
234.15890258333332,0.2745361328125
234.16390266666664,0.26617431640625
234.16890274999997,0.25787353515625
234.1739028333333,0.24969482421875
234.17890291666666,0.2418212890625
234.183903,0.2342529296875
234.18890308333332,0.22662353515625
234.19390316666664,0.2188720703125
234.19890324999997,0.21112060546875
234.2039033333333,0.20361328125
234.20890341666666,0.19635009765625
234.2139035,0.1893310546875
234.21890358333332,0.1824951171875
234.22390366666664,0.176025390625
234.22890374999997,0.1700439453125
234.23390383333333,0.16455078125
234.23890391666666,0.15924072265625
234.243904,0.15374755859375
234.24890408333331,0.147705078125
234.25390416666664,0.14117431640625
234.25890424999997,0.13421630859375
234.26390433333333,0.1268310546875
234.26890441666666,0.1192626953125
234.2739045,0.11151123046875
234.27890458333331,0.10345458984375
234.28390466666664,0.094970703125
234.28890474999997,0.08612060546875
234.29390483333333,0.076904296875
234.29890491666666,0.06781005859375
234.303905,0.05938720703125
234.30890508333331,0.05181884765625
234.31390516666664,0.04522705078125
234.31890524999997,0.03948974609375
234.32390533333333,0.0340576171875
234.32890541666666,0.0284423828125
234.3339055,0.02252197265625
234.33890558333331,0.0162353515625
234.34390566666664,0.00970458984375
234.34890574999997,0.003173828125
234.35390583333333,-0.0035400390625
234.35890591666666,-0.01043701171875
234.363906,-0.0172119140625
234.36890608333331,-0.02325439453125
234.37390616666664,-0.0283203125
234.37890624999997,-0.03228759765625
234.38390633333333,-0.035888671875
234.38890641666666,-0.0396728515625
234.39390649999999,-0.04376220703125
234.39890658333331,-0.048095703125
234.40390666666664,-0.05224609375
234.40890674999997,-0.056396484375
234.41390683333333,-0.06103515625
234.41890691666666,-0.066162109375
234.42390699999999,-0.07159423828125
234.4289070833333,-0.07696533203125
234.43390716666664,-0.0821533203125
234.43890724999997,-0.087158203125
234.44390733333333,-0.09228515625
234.44890741666666,-0.097412109375
234.45390749999999,-0.10247802734375
234.4589075833333,-0.10736083984375
234.46390766666664,-0.11187744140625
234.46890774999997,-0.11627197265625
234.47390783333333,-0.12066650390625
234.47890791666666,-0.125
234.48390799999999,-0.12933349609375
234.4889080833333,-0.1334228515625
234.49390816666664,-0.13665771484375
234.49890824999997,-0.13861083984375
234.50390833333333,-0.138916015625
234.50890841666666,-0.13714599609375
234.51390849999999,-0.13299560546875
234.5189085833333,-0.12615966796875
234.52390866666664,-0.11614990234375
234.52890874999997,-0.1029052734375
234.53390883333333,-0.08624267578125
234.53890891666666,-0.06640625
234.54390899999999,-0.04388427734375
234.5489090833333,-0.01922607421875
234.55390916666664,0.00714111328125
234.55890924999997,0.0347900390625
234.56390933333333,0.063232421875
234.56890941666666,0.09222412109375
234.57390949999998,0.12152099609375
234.5789095833333,0.15087890625
234.58390966666664,0.1800537109375
234.58890974999997,0.20855712890625
234.59390983333333,0.23565673828125
234.59890991666666,0.260986328125
234.60390999999998,0.28448486328125
234.6089100833333,0.30609130859375
234.61391016666664,0.3260498046875
234.61891024999997,0.3443603515625
234.62391033333333,0.361083984375
234.62891041666666,0.37603759765625
234.63391049999998,0.38922119140625
234.6389105833333,0.4007568359375
234.64391066666664,0.41064453125
234.64891074999997,0.41912841796875
234.65391083333333,0.42626953125
234.65891091666666,0.43218994140625
234.66391099999998,0.4364013671875
234.6689110833333,0.43914794921875
234.67391116666664,0.4403076171875
234.67891124999997,0.44024658203125
234.68391133333333,0.439208984375
234.68891141666666,0.43743896484375
234.69391149999998,0.43463134765625
234.6989115833333,0.43072509765625
234.70391166666664,0.42529296875
234.70891174999997,0.418212890625
234.71391183333333,0.40936279296875
234.71891191666666,0.39886474609375
234.72391199999998,0.3868408203125
234.7289120833333,0.373779296875
234.73391216666664,0.35992431640625
234.73891224999997,0.3455810546875
234.74391233333333,0.33087158203125
234.74891241666666,0.3160400390625
234.75391249999998,0.30169677734375
234.7589125833333,0.28826904296875
234.76391266666664,0.27587890625
234.76891274999997,0.2645263671875
234.77391283333333,0.2540283203125
234.77891291666666,0.24420166015625
234.78391299999998,0.235107421875
234.7889130833333,0.22711181640625
234.79391316666664,0.21990966796875
234.79891324999997,0.2132568359375
234.80391333333333,0.2069091796875
234.80891341666666,0.200439453125
234.81391349999998,0.19378662109375
234.8189135833333,0.1875
234.82391366666664,0.18182373046875
234.82891374999997,0.1768798828125
234.83391383333333,0.172607421875
234.83891391666666,0.16888427734375
234.84391399999998,0.1656494140625
234.8489140833333,0.16314697265625
234.85391416666664,0.16131591796875
234.85891424999997,0.1600341796875
234.86391433333333,0.1590576171875
234.86891441666666,0.15789794921875
234.87391449999998,0.156494140625
234.8789145833333,0.15509033203125
234.88391466666664,0.1536865234375
234.88891474999997,0.152587890625
234.89391483333333,0.1517333984375
234.89891491666666,0.15093994140625
234.90391499999998,0.15008544921875
234.9089150833333,0.14874267578125
234.91391516666664,0.14697265625
234.91891524999997,0.14471435546875
234.92391533333333,0.1419677734375
234.92891541666665,0.13922119140625
234.93391549999998,0.13641357421875
234.9389155833333,0.133544921875
234.94391566666664,0.130615234375
234.94891574999997,0.1273193359375
234.95391583333333,0.12371826171875
234.95891591666665,0.119873046875
234.96391599999998,0.11590576171875
234.9689160833333,0.1116943359375
234.97391616666664,0.107177734375
234.97891624999997,0.1021728515625
234.98391633333333,0.09674072265625
234.98891641666665,0.09124755859375
234.99391649999998,0.08563232421875
234.9989165833333,0.0799560546875
235.00391666666664,0.07391357421875
235.00891674999997,0.067626953125
235.01391683333333,0.0611572265625
235.01891691666665,0.05474853515625
235.02391699999998,0.04840087890625
235.0289170833333,0.0421142578125
235.03391716666664,0.03570556640625
235.03891724999997,0.0291748046875
235.04391733333333,0.02252197265625
235.04891741666665,0.0155029296875
235.05391749999998,0.0081787109375
235.0589175833333,0.0006103515625
235.06391766666664,-0.00726318359375
235.06891774999997,-0.01519775390625
235.07391783333333,-0.02313232421875
235.07891791666665,-0.03125
235.08391799999998,-0.03997802734375
235.0889180833333,-0.04949951171875
235.09391816666664,-0.05975341796875
235.09891824999997,-0.07012939453125
235.10391833333333,-0.08026123046875
235.10891841666665,-0.08990478515625
235.11391849999998,-0.09930419921875
235.1189185833333,-0.10870361328125
235.12391866666664,-0.11822509765625
235.12891874999997,-0.12750244140625
235.13391883333333,-0.13629150390625
235.13891891666665,-0.14373779296875
235.14391899999998,-0.1494140625
235.1489190833333,-0.15313720703125
235.15391916666664,-0.15435791015625
235.15891924999997,-0.15240478515625
235.16391933333333,-0.14691162109375
235.16891941666665,-0.137451171875
235.17391949999998,-0.12420654296875
235.1789195833333,-0.10760498046875
235.18391966666664,-0.08795166015625
235.18891974999997,-0.0655517578125
235.19391983333333,-0.040771484375
235.19891991666665,-0.0140380859375
235.20391999999998,0.01422119140625
235.2089200833333,0.04345703125
235.21392016666664,0.0733642578125
235.21892024999997,0.10345458984375
